id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
189596,Mitte Miniloft apartment w. terrace,914711,Jon,Mitte,Brunnenstr. Süd,52.53046,13.39889,Entire home/apt,80,4,79,2016-05-06,0.83,1,0
190448,Modernes Studioapartment Berlin,920085,Ursula,Neukölln,Buckow Nord,52.44149,13.46193,Entire home/apt,52,2,12,2019-07-07,0.14,2,222
191023,2-Room-Apartment in Berlin-Mitte,923408,Anne,Mitte,Alexanderplatz,52.51178,13.40751,Private room,49,1,40,2018-08-16,0.65,1,0
192050,Perfect for 5 + WLAN near (URL HIDDEN),929861,Mandy,Pankow,Pankow Süd,52.57241,13.42187,Entire home/apt,55,120,25,2018-09-02,0.27,2,162
192499,FILMSALON,868282,Frank,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49365,13.42115,Private room,59,2,441,2019-07-04,4.58,2,30
193601,"Well located, cozy 2 rooms apartment, all close by",939230,Nana M,Pankow,Pankow Süd,52.55522,13.42307,Entire home/apt,75,3,0,,,1,0
194124,Luxury Property,913825,Louis,Charlottenburg-Wilm.,Halensee,52.49575,13.2971,Entire home/apt,89,6,3,2017-07-16,0.09,1,365
194374,Cottage in the city with garden,943996,Monika,Lichtenberg,Karlshorst,52.47739,13.50794,Entire home/apt,65,5,37,2019-07-07,0.41,5,317
194465,Beautiful Loft-Studio with garden,944530,Christian And Verónica,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52044,13.44498,Private room,75,3,148,2019-06-28,1.58,1,250
194546,Central modern 2-room flat in Mitte,944961,Veli,Mitte,Alexanderplatz,52.50604,13.41793,Entire home/apt,75,4,109,2019-06-19,1.23,2,263
194694,a light from heaven & an old school,945655,M,Lichtenberg,Alt-Lichtenberg,52.51245,13.49214,Private room,38,3,133,2019-07-07,1.40,2,206
195413,Residential floor space in Mexicopl,897302,Paul,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43469,13.23076,Entire home/apt,225,30,9,2016-07-10,0.11,1,47
196149,Best location in Berlin-Mitte /WIFI,954669,Martin,Mitte,Brunnenstr. Süd,52.53092,13.40357,Entire home/apt,74,2,348,2019-06-28,4.62,1,9
196285,Studio-apt Kreuzberg: central/cozy,955509,Karsten,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4969,13.42348,Entire home/apt,50,3,92,2015-05-26,0.97,3,187
197291,"App. w garden, firepl. a. whirlpool",1311026,Volker,Pankow,Blankenburg/Heinersdorf/Märchenland,52.58089,13.44377,Entire home/apt,170,1,41,2019-07-06,0.43,1,332
198239,Fanstastic Studio Loft in Kreuzberg,868242,Happy Vegan,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50444,13.41559,Entire home/apt,69,3,83,2019-06-27,1.12,1,4
198584,"Oriental Style Room, Kudamm / Zoo",969532,Wendy,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49889,13.32386,Private room,38,7,10,2018-12-22,0.18,2,347
198896,A lovely luminous room...,971540,Jean-Baptiste,Tempelhof - Schöneberg,Schöneberg-Süd,52.48088,13.3545,Private room,25,1,10,2016-07-13,0.11,1,0
200125,TOP apartment in art nouveau villa,977942,Rainer,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43737,13.22266,Entire home/apt,89,4,0,,,1,186
201224,very charming central apartment....,984036,Rene,Mitte,Tiergarten Süd,52.50448,13.35903,Entire home/apt,88,3,210,2019-05-30,2.33,1,43
203634,Exclusive penthouse in Prenz Berg,998898,Dimitry,Pankow,Helmholtzplatz,52.54301,13.41525,Entire home/apt,155,5,123,2019-06-10,1.32,1,107
204617,separates Mini-Appartement mit  Bad + WC,1004934,Angelika,Charlottenburg-Wilm.,Neue Kantstraße,52.50517,13.29466,Entire home/apt,50,1,6,2017-04-04,0.21,1,0
205296,4* apartment in quiet south Berlin,1009105,Gisela,Neukölln,Rudow,52.41235,13.50031,Entire home/apt,100,5,0,,,1,358
206021,"Nice sunny room ,Central area...you",467895,Ursula,Charlottenburg-Wilm.,Mierendorffplatz,52.52464,13.29949,Private room,35,3,7,2019-06-23,0.56,1,251
206454,Hot Spot Berlin-Mitte apartment!,358915,Diana,Mitte,Brunnenstr. Süd,52.53203,13.40097,Entire home/apt,70,3,30,2019-06-23,0.34,1,26
207740,Schicke Garten-Maisonette in Kreuzberg,1022663,Vanessa,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50042,13.43578,Entire home/apt,195,7,10,2019-07-03,0.43,1,0
208495,CENTRAL VINTAGE-MODERN FLAT,965569,Coco,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51275,13.46358,Entire home/apt,150,2,0,,,1,0
209233,Sunny Apt near Nollendorfplatz,1328204,Jairo,Tempelhof - Schöneberg,Schöneberg-Nord,52.49912,13.35102,Entire home/apt,90,30,2,2018-03-30,0.05,2,0
209649,Berlin Center – Charlottenburg Wilmersdorf,1033300,Thomas,Charlottenburg-Wilm.,Kantstraße,52.51079,13.30216,Private room,35,5,37,2019-07-07,0.39,1,279
210734,VERY CENTRAL AND COSY,1039350,Gosia,Mitte,Moabit West,52.52298,13.33416,Entire home/apt,165,3,281,2019-06-24,2.95,1,312
212348,2 Zimmer mit Balkon in Friedrichshain,1095251,Nadin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50811,13.46326,Private room,55,2,0,,,1,0
212470,furnished room in beautiful old app,1095682,Philipp,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49778,13.38337,Private room,59,5,5,2019-04-21,0.41,1,22
214518,Chimaysaberlin B&B Front Double Bed,156897,Helen,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51993,13.30056,Private room,51,1,10,2019-05-28,0.12,2,355
214784,Charming Room in a beautiful flat,1108996,Alexandra,Neukölln,Reuterstraße,52.49004,13.42697,Private room,35,2,210,2019-07-05,2.20,1,20
214855,dnb-berlin - private room,706845,Anna,Mitte,Tiergarten Süd,52.50184,13.35465,Private room,45,3,412,2019-07-09,4.75,1,127
220445,Apt. Near Charlottenburg Palace,1142834,Detlef,Charlottenburg-Wilm.,Mierendorffplatz,52.5247,13.29956,Entire home/apt,60,30,18,2019-02-11,0.24,1,241
220808,bright room in three-room apartment,1145078,Antonie,Steglitz - Zehlendorf,Ostpreußendamm,52.4301,13.32693,Private room,45,2,34,2019-06-25,0.41,1,326
221015,clean calm cosy central apartment,1146238,Arzu & Tom,Mitte,Wedding Zentrum,52.54063,13.35147,Entire home/apt,79,1,458,2019-06-18,4.84,2,41
222784,"Queit-central-balcony-WiFi, lease - min 2 months",1156924,Kelly,Mitte,Moabit West,52.5298,13.34037,Entire home/apt,69,60,196,2019-06-08,2.13,2,275
223622,1 bedroom in Berlin Friedrichshain,913422,Kathrin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51503,13.44385,Entire home/apt,45,2,6,2017-01-02,0.08,1,0
226108,Homely flat in the heart of Berlin,1178780,Sabine,Mitte,Alexanderplatz,52.52914,13.40294,Entire home/apt,70,30,4,2016-10-21,0.05,1,210
226925,Appartement Dressler at lake Seddin,898681,Michael,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.37878,13.65279,Entire home/apt,50,3,2,2018-11-05,0.04,4,164
227072,"Cosy and huge family place, 1184sf",1093451,Julia,Mitte,Brunnenstr. Süd,52.53601,13.40544,Entire home/apt,110,5,29,2018-09-22,0.31,1,160
228964,super Wohnung MITTEndrin!,1195025,Behnam,Mitte,Alexanderplatz,52.52438,13.40736,Private room,45,1,20,2018-10-28,0.43,2,352
229075,Sun-drenched three-room-apartment,1195776,Cornelia Und Claudia,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49436,13.42913,Entire home/apt,75,28,44,2019-01-04,0.47,1,108
229099,Nice room near airport Berlin SXF,1196119,Hannes,Treptow - Köpenick,Altglienicke,52.40355,13.53373,Private room,32,1,200,2018-06-29,2.21,1,144
229348,Excl. Studio A Mitte/Hansaviertel,1195177,Annika,Mitte,Moabit Ost,52.51992,13.34149,Entire home/apt,69,5,71,2019-07-04,0.76,2,286
229363,Excl. Studio B Mitte/Hansaviertel,1195177,Annika,Mitte,Moabit Ost,52.52207,13.34353,Entire home/apt,69,5,47,2019-06-23,0.58,2,310
229776,Cosy room in Mitte / Rosenthaler Platz,956350,Arne,Mitte,Alexanderplatz,52.52834,13.40634,Private room,46,3,131,2019-06-05,1.38,1,267
230611,4 bedroom holiday house Berlin,1205340,Christine,Tempelhof - Schöneberg,Lichtenrade,52.39269,13.39163,Entire home/apt,90,60,6,2015-12-18,0.07,1,0
230824,Bright & Roomy in Vintage Home,1206680,Marie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50684,13.47012,Private room,28,1,211,2019-07-05,2.30,2,0
231220,"1 Room Apartment, Charlottenburg",1209193,Michael,Charlottenburg-Wilm.,Westend,52.5119,13.28474,Entire home/apt,30,60,20,2019-06-08,0.24,1,241
231598,Apartment Berlin,1210839,Maria Teresa,Tempelhof - Schöneberg,Schöneberg-Nord,52.49176,13.35144,Entire home/apt,49,60,62,2018-09-16,0.69,1,131
233083,2-bed-loft-dwelling designers flat,1219893,Katharina,Charlottenburg-Wilm.,Neue Kantstraße,52.50397,13.29597,Entire home/apt,98,60,37,2018-12-31,0.40,1,192
233453,Pretty room in Neukölln/Sonnenallee,1221935,Anne,Neukölln,Reuterstraße,52.48417,13.43728,Private room,32,2,30,2019-06-22,0.33,1,85
233770,Holiday apartment in Berlin's Green,1224097,Bernhard,Marzahn - Hellersdorf,Mahlsdorf,52.47588,13.60761,Entire home/apt,59,2,26,2019-06-26,0.40,1,327
234642,Galerie Remise,1228735,Beate,Reinickendorf,Ost 1,52.56307,13.36523,Entire home/apt,149,4,7,2019-01-13,0.59,1,313
236509,"Berlin City Center, Great Vista",1240004,Georg,Mitte,Alexanderplatz,52.51579,13.41855,Entire home/apt,82,90,39,2018-06-08,0.41,2,252
237038,A lovely room in the Mitte - Berlin,253136,Peter,Mitte,Regierungsviertel,52.51105,13.3814,Private room,60,2,139,2019-06-17,1.48,3,148
237359,"Sweet Home , romantic apartment",1244725,Jutta,Reinickendorf,West 5,52.58797,13.2784,Entire home/apt,50,5,4,2019-04-09,0.07,1,258
237670,Apartment Burde 2,920085,Ursula,Neukölln,Buckow Nord,52.44142,13.46075,Entire home/apt,45,2,11,2019-07-05,0.24,2,258
238396,"Within the city, calm and leafy",1250154,Henrik,Pankow,Prenzlauer Berg Südwest,52.53214,13.41519,Entire home/apt,60,3,417,2019-06-30,4.47,2,54
239139,"Central, Berlin Mitte, 4 Pers.",1254352,Jana,Mitte,Brunnenstr. Süd,52.53625,13.39795,Private room,55,90,101,2018-08-13,1.08,2,133
239314,Comfortable Room in Vintage Home,1206680,Marie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50583,13.47026,Private room,30,2,57,2019-05-24,0.63,2,43
240169,"Berlin, Neukölln, Room B",1259589,Alexine,Neukölln,Rixdorf,52.47917,13.43787,Private room,31,3,147,2018-11-11,3.51,3,0
240735,I want Berlin!,1262812,Heike,Marzahn - Hellersdorf,Biesdorf,52.49958,13.55798,Private room,35,5,19,2019-06-30,0.21,2,216
242366,Chic 2 room apartment  Berlin Mitte,1003245,Maryna,Mitte,Moabit Ost,52.52387,13.35781,Entire home/apt,45,2,121,2019-06-21,1.42,1,247
242794,Elegant renovated apartment 72 m2,1274606,Mario,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51487,13.45561,Entire home/apt,100,4,48,2019-05-25,0.55,1,290
242908,Holiday Apartment in Berlin Wannsee with balcony,1275359,Henning,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.41558,13.16418,Entire home/apt,95,5,0,,,2,280
242927,Holiday Rental in Berlin Wannsee with small garden,1275359,Henning,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.41581,13.16446,Entire home/apt,95,5,1,2018-05-08,0.07,2,287
242978,Exclusive one-bedroom apartment,1275576,Thomas,Mitte,Moabit West,52.52804,13.33021,Entire home/apt,63,2,86,2019-06-23,1.08,6,253
243057,"rooftop-apartement ""Blueberry Hill""  Berlin center",1275795,Arne & Ute,Mitte,Moabit West,52.53067,13.33532,Entire home/apt,175,2,32,2019-06-08,0.62,1,317
243063,Holiday apartment in Berlin Mitte,1275846,Anna,Mitte,Brunnenstr. Süd,52.5285,13.39067,Entire home/apt,130,1,215,2019-06-24,2.51,2,59
243081,"Living with style, apartment 2",1275846,Anna,Mitte,Brunnenstr. Süd,52.5293,13.39084,Entire home/apt,120,1,180,2019-06-13,2.07,2,82
243238,Blue Jewel in Green Borough,1276585,Katharina,Treptow - Köpenick,Johannisthal,52.44596,13.49778,Entire home/apt,64,2,79,2019-07-07,1.48,1,302
244924,sunny 2-room appartment in Berlin ,933872,Johanna,Tempelhof - Schöneberg,Schöneberg-Süd,52.48504,13.36004,Private room,29,1,69,2019-06-28,0.74,1,323
245744,Apartment in central Berlin,1289259,Martina,Mitte,Regierungsviertel,52.52198,13.39059,Entire home/apt,150,4,116,2019-06-23,1.29,1,269
245781,1-room FewWo near Alexanderplatz,1289393,Hille,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52484,13.42447,Entire home/apt,60,2,100,2019-06-23,1.11,3,198
245809,2-bedroom apartment Prenzlauer Berg,1289393,Hille,Pankow,Prenzlauer Berg Nord,52.54401,13.43987,Entire home/apt,76,2,42,2019-06-23,0.49,3,163
245827,2-bedroom apartment Gendarmenmarkt,1289393,Hille,Mitte,Regierungsviertel,52.51155,13.40053,Entire home/apt,79,2,99,2019-06-27,1.22,3,243
245991,World stroller's club 2,1290112,Wolfhard,Reinickendorf,West 2,52.58422,13.23114,Entire home/apt,25,30,4,2019-01-31,0.06,2,162
246007,World stroller's club 1,1290112,Wolfhard,Reinickendorf,West 2,52.58203,13.23072,Entire home/apt,21,30,6,2017-02-01,0.07,2,9
248192,Adorable apartment in the City Center of Berlin,662565,Gisella,Tempelhof - Schöneberg,Schöneberg-Nord,52.49782,13.34733,Entire home/apt,53,1,159,2019-07-07,1.80,6,31
248375,Culture and shopping,1301421,Alexander,Charlottenburg-Wilm.,Kantstraße,52.50823,13.31184,Private room,50,2,12,2018-10-02,0.14,2,34
249220,1 room in an apartment in Berlin ,1305769,Laurence,Charlottenburg-Wilm.,Barstraße,52.48159,13.31364,Private room,45,2,5,2016-07-21,0.10,1,0
249419,Studio to feel good Prenzlauerberg!,1306624,Au,Pankow,Helmholtzplatz,52.543,13.42487,Entire home/apt,95,3,166,2019-07-03,1.81,1,303
250007,Exotic holiday apartment in Berlin,1310272,Jörg,Tempelhof - Schöneberg,Schöneberg-Nord,52.49487,13.35171,Entire home/apt,69,2,134,2019-06-27,1.58,1,193
250023,Family- Apartment am KaDeWe 2,1310277,Claudia,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49771,13.33626,Entire home/apt,70,90,44,2018-09-23,0.50,1,258
250067,Great 2bd apt perfect for a couple,1310454,Andrea,Neukölln,Reuterstraße,52.48514,13.44386,Entire home/apt,55,4,3,2015-06-10,0.04,1,0
250121,Cosy single room,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.53137,13.40813,Private room,55,3,50,2019-07-07,0.62,4,365
250138,Nice double room,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.53098,13.40699,Private room,60,3,3,2012-07-17,0.03,4,355
250171,Great Double bedroom,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.53027,13.40789,Private room,60,3,11,2019-04-12,0.13,4,365
250253,Apartment: Luise in Berlin,1311309,Ute,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51874,13.30646,Entire home/apt,97,3,25,2019-06-01,0.41,4,225
250376,142 m² = 1530 ft² ♥LOFT♥ROOMS in Friedrichshain,1312190,Davide,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51213,13.45229,Private room,175,2,100,2019-06-23,1.09,2,161
250684,Lovely four bedroom,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.52997,13.4078,Private room,95,3,23,2019-06-14,0.27,4,330
250687,Apollo Apartments 1,1310866,Ashraf,Tempelhof - Schöneberg,Schöneberg-Süd,52.48493,13.36053,Entire home/apt,65,3,30,2019-05-20,0.35,2,11
250704,Holiday Apartment with Garden,1314462,Otto,Tempelhof - Schöneberg,Marienfelde,52.42298,13.37529,Entire home/apt,60,3,22,2019-06-07,0.34,1,297
250707,Apartment: Friederike in Berlin,1311309,Ute,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51851,13.30839,Entire home/apt,58,3,6,2019-06-06,0.08,4,262
250729,Apartment: Grazer Gärten in Berlin,1311309,Ute,Tempelhof - Schöneberg,Friedenau,52.46904,13.34768,Entire home/apt,72,3,6,2019-05-19,0.21,4,282
250753,Apartment: Großer Kurfürst,1311309,Ute,Mitte,Tiergarten Süd,52.50026,13.36466,Entire home/apt,97,3,11,2019-03-24,0.58,4,219
250871,Big 1-room-apartment!,386940,Elisabeth,Tempelhof - Schöneberg,Schöneberg-Süd,52.48507,13.34613,Entire home/apt,58,5,6,2019-03-27,0.10,1,0
251398,Modern Room in a nice Environment,1318500,Renate,Spandau,Heerstraße Nord,52.51604,13.17573,Private room,40,1,47,2019-07-03,0.55,1,325
252664,COZY ROOFTOP APARTM.| QUIET&CENTRAL,1326442,Berliner,Mitte,Brunnenstr. Nord,52.53935,13.39111,Entire home/apt,79,4,62,2019-06-21,0.66,1,292
252699,*** modern-cozy-design apartment ,1326695,Stina,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51461,13.45033,Entire home/apt,56,60,2,2015-03-09,0.02,1,172
252933,Room vibrant but cozy Schoeneberg,1328204,Jairo,Tempelhof - Schöneberg,Schöneberg-Nord,52.49839,13.35009,Private room,80,2,129,2019-06-28,1.56,2,251
252967,Pension am Traveplatz Zimmer 1,1328326,Wolfram,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51144,13.47146,Private room,32,2,40,2018-10-14,0.46,3,191
252993,Pension am Traveplatz Zimmer 2,1328326,Wolfram,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51207,13.47165,Private room,32,2,156,2019-07-09,1.81,3,125
253005,Pension am Traveplatz Zimmer 3,1328326,Wolfram,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51122,13.47062,Private room,28,2,39,2019-07-03,0.43,3,225
253128,Studion Apartment in Kreuzkölln,1329012,Bea,Neukölln,Reuterstraße,52.49114,13.42831,Private room,49,4,77,2019-07-01,1.25,3,0
254576,Chalet at Kurfürstendamm citycenter,1337197,Angelika,Charlottenburg-Wilm.,Neue Kantstraße,52.5028,13.30374,Entire home/apt,70,91,10,2019-07-01,2.56,1,0
254762,Cosy StudioFlat in trendy Kreuzberg,1171000,Bernardo,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50323,13.43322,Entire home/apt,80,93,95,2018-07-22,1.02,3,182
254788,Cosy Flat in Kreuzberg 36!,1171000,Bernardo,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49768,13.41314,Entire home/apt,50,93,100,2019-01-06,1.10,3,0
255557,Cosy studio FridayBerlin for you,1343263,Agnieszka,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50898,13.46649,Entire home/apt,55,3,136,2019-07-05,1.59,1,250
255722,Renovated apt in an old building,1344455,Wolfram,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49595,13.38529,Entire home/apt,75,3,109,2019-07-03,1.19,1,258
255778,Beautiful apt. in a great location,1344754,Bwk,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49701,13.4437,Entire home/apt,96,2,169,2019-06-11,2.89,1,243
255829,Idyllic located Apartment,1345035,Sylvia,Tempelhof - Schöneberg,Lichtenrade,52.39179,13.41011,Entire home/apt,51,3,50,2019-06-20,0.61,2,284
255912,Apartment in a great location,1345381,Ulrike Und Kai,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50876,13.46817,Entire home/apt,50,4,88,2019-05-26,1.06,1,36
256058,TOP Furnished Room in Graefekiez,1346383,Gaby,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49429,13.41749,Private room,39,1,82,2019-06-21,0.97,1,355
257317,Apartment in the heart of Berlin,1354122,Heike & Heinrich,Steglitz - Zehlendorf,Albrechtstr.,52.4637,13.34194,Entire home/apt,59,2,113,2019-07-09,1.40,3,247
257373,Sunny Boutique Studio in Center,1303212,David,Pankow,Prenzlauer Berg Südwest,52.53861,13.41678,Entire home/apt,109,2,141,2019-07-03,1.56,1,28
257658,Awesome Location Mitte / P'berg,1356042,Boris,Pankow,Prenzlauer Berg Südwest,52.53025,13.41056,Private room,49,2,213,2019-04-21,2.41,1,0
257766,100 qm Penthouse-Loft Berlin-Mitte,689674,Lisa,Mitte,Regierungsviertel,52.51908,13.39615,Entire home/apt,168,5,72,2019-06-03,0.78,1,15
260095,Nice Apartment in Berlin,1365065,Lutz,Neukölln,Buckow,52.42482,13.44685,Entire home/apt,55,1,47,2019-06-23,0.74,1,296
261205,Hip and lots of space in B- Fhain ,1355421,Markus,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50988,13.45487,Entire home/apt,60,14,0,,,1,160
261452,"Wendt apartment, 1st floor, central",1371414,Niklas,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49983,13.46436,Entire home/apt,55,3,87,2019-06-25,0.94,4,257
261834,"Sightseeing, relaxing and Shopping",253136,Peter,Mitte,Regierungsviertel,52.51109,13.38289,Private room,60,2,143,2019-06-10,1.56,3,137
263817,Lovely_room_Berlin_Neukölln,1152791,ClaasFlorian,Neukölln,Reuterstraße,52.4893,13.42606,Private room,45,2,13,2019-06-27,1.17,2,161
264459,"Central, cosy and one-of-a-kind",1250154,Henrik,Pankow,Prenzlauer Berg Südwest,52.53203,13.41705,Entire home/apt,60,2,471,2019-07-09,5.30,2,62
265354,Nice apartment in Berlin,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50935,13.44577,Private room,85,1,10,2019-06-14,0.16,16,345
265389,Beautiful single room in Berlin,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50888,13.44705,Private room,19,1,1,2016-01-22,0.02,16,62
265394,Stylish double room in Berlin,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50948,13.44656,Private room,59,1,34,2019-06-26,0.63,16,359
265400,Lovely 2-bed room in Berlin,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50876,13.44517,Private room,29,1,1,2015-10-01,0.02,16,287
265402,Nice room for 3 persons,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51064,13.44567,Shared room,18,1,11,2019-05-09,0.21,16,342
265408,Elegant 4-bed room in Berlin,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51093,13.44706,Shared room,20,1,5,2017-11-24,0.08,16,350
265543,Super-Central Kreuzberg Homestay,596107,Andrew,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49959,13.43811,Private room,40,3,170,2019-07-05,1.94,1,12
265559,family-oasis Berlin-Charlottenburg,1392678,Peter & Jan Ramesh,Charlottenburg-Wilm.,Westend,52.51234,13.26308,Entire home/apt,98,3,15,2019-06-17,0.17,1,188
265955,Top Central Charming Relaxed Berlin,1394961,Antonella,Tempelhof - Schöneberg,Schöneberg-Nord,52.49164,13.34994,Entire home/apt,55,93,11,2016-12-15,0.13,1,0
266086,Private Ferienwohnung in Berlin,1395425,Hansjörg,Treptow - Köpenick,Baumschulenweg,52.45117,13.48789,Entire home/apt,85,3,5,2018-09-04,0.09,1,158
266181,Single Room Apt in heart of  F'hain,1395699,Tim,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50918,13.46036,Entire home/apt,48,2,37,2019-06-16,0.44,1,0
267399,Attention to Every Little Detail.,1402232,Abigail,Neukölln,Reuterstraße,52.48936,13.42643,Entire home/apt,55,60,40,2016-04-26,0.46,1,348
267764,Berlin Mitte luxury,1382226,P. Oliver,Mitte,Brunnenstr. Süd,52.53785,13.39818,Entire home/apt,129,3,93,2019-06-16,1.05,1,59
267951,Modernes Apartment in Berlin P´berg,1404760,Frank,Pankow,Helmholtzplatz,52.54416,13.42026,Entire home/apt,74,2,201,2019-07-07,3.10,1,232
268910,Southeast of Berlin - fantastic apartment,1408921,Dieter,Treptow - Köpenick,Altglienicke,52.41706,13.54247,Entire home/apt,46,3,21,2019-06-07,0.37,1,233
268967,"Wendt-Apartment, 2nd floor, quiet",1371414,Niklas,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50005,13.46144,Entire home/apt,55,3,82,2019-06-24,0.99,4,273
268974,Flat Familie Heucke,1409188,Peter,Neukölln,Rudow,52.41939,13.48618,Entire home/apt,55,5,17,2019-06-03,0.22,1,310
